code,latitude,longitude,N,size,N_min,N_max
TGREETX,31.464,-100.44,0.0,2.0,0.226,0.226
TIOGANY,42.142,-76.266,0.065,2.0,0.065,0.133
TNWESDF,35.407,-89.549,14.419,3.5,12.903,23.0
TOOLEMT,48.507,-111.856,0.645,2.0,0.355,2.0
TOORANM,34.758,-106.056,10.194,3.5,6.4,147.484
TRICOIL,37.269,-89.164,150.452,6.0,150.452,194.226
TUCHOLD,32.136,-110.925,13.871,3.5,11.226,15.677
TULCOOK,36.157,-96.001,149.032,6.0,132.871,175.2
UMATCOR,45.674,-118.843,1.516,2.0,0.4,2.233
UTAHCUT,40.149,-111.659,94.419,3.5,82.667,125.607
VBHOSTX,26.174,-97.67,0.677,2.0,0.258,2.0
VENHOLD,34.206,-119.077,10.0,2.0,10.0,16.581
VENTUCA,34.268,-119.211,0.71,2.0,0.067,0.71
VIRBEVA,36.753,-76.061,27.194,3.5,0.097,46.806
VNBRNMI,42.232,-83.494,1.0,2.0,1.0,1.0
VPREGVA,37.216,-76.603,0.0,2.0,0.033,0.033
VRK,40.728,-74.006,265.452,6.0,226.387,282.226
VTDCORR,44.332,-72.755,3.742,2.0,2.226,6.613
VTSTALB,44.85,-73.133,2.419,2.0,1.0,2.419
WACLATX,29.423,-98.497,7.871,2.0,2.871,41.065
WAKECNC,35.776,-78.641,21.871,3.5,18.6,23.774
WAKULFL,30.197,-84.377,132.871,6.0,115.194,139.258
WASCONY,43.289,-73.589,3.484,2.0,1.0,6.633
WASHAWY,44.018,-107.955,0.0,2.0,0.033,0.033
WASHCUT,37.156,-113.41,20.839,3.5,8.129,29.484
WASHIAR,36.033,-94.177,7.0,2.0,7.0,21.129
WASHICO,40.157,-103.193,1.645,2.0,0.677,7.613
WASHIME,44.716,-67.459,0.0,2.0,0.161,0.161
WASHOLD,38.881,-77.233,4.387,2.0,0.968,4.6
WASHONV,39.571,-119.811,22.29,3.5,16.968,25.393
WASHTMI,42.256,-83.679,0.065,2.0,0.036,0.29
WAYNEMI,42.389,-83.043,50.516,3.5,26.355,75.097
WAYNENY,43.067,-77.032,0.452,2.0,0.452,24.871
WBATOLA,30.501,-91.214,0.065,2.0,0.065,9.613
WCCBXTX,29.429,-98.508,0.161,2.0,0.161,1.033
WCCPBFL,26.277,-80.151,548.258,9.0,540.893,587.065
WEBERUT,41.24,-111.993,76.677,3.5,66.536,98.967
WESHOLD,33.758,-117.987,0.258,2.0,0.167,0.258
WILLCTX,26.47,-97.759,1481.484,12.0,1215.484,1556.71
WILLITN,35.9,-86.885,0.0,2.0,0.071,0.548
WILLITX,30.639,-97.679,0.0,2.0,0.484,0.484
WMHOSCA,34.049,-118.218,0.484,2.0,0.097,0.71
WMLNDPA,40.303,-79.545,0.452,2.0,0.065,0.452
WOAKSTX,29.715,-95.438,1.032,2.0,0.067,1.1
WORCEMD,38.17,-75.376,67.645,3.5,62.258,69.143
WSTMCCA,33.754,-117.833,0.0,2.0,0.032,0.333
WVEASTR,39.436,-77.956,0.0,2.0,0.065,0.258
WVNORTH,39.908,-80.731,0.387,2.0,0.129,0.387
WVREGWV,38.351,-81.639,0.0,2.0,0.097,0.129
WVSCENT,38.311,-81.71,8.194,2.0,5.133,14.032
WYATTRI,41.892,-71.384,0.0,2.0,0.032,185.71
YATESNY,42.666,-77.055,0.0,2.0,0.133,0.133
YAVAPAZ,34.541,-112.466,3.806,2.0,0.032,6.0
YAVCVAZ,34.611,-111.918,0.0,2.0,0.032,0.677
YELLOMT,45.756,-108.501,1.0,2.0,0.548,2.357
YIKIMWA,46.604,-120.508,10.774,3.5,10.774,30.968
YORCOPA,39.987,-76.661,715.645,9.0,662.548,790.032
YORCOSC,34.982,-81.2,1.968,2.0,1.645,3.857
YUBAJCA,39.141,-121.587,200.452,6.0,186.607,207.935
YUMHOLD,32.657,-114.612,1.323,2.0,1.129,3.129
